Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Target
80,760632,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,15293.86089,10.5175696,108661.7143,286834.6381,759141,2,1199,599.5,758.7255762,1136,63,760555,190138.75,379335.2161,759141,2,0,0,0,0,72,112,3.9440886,6.573481,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
53,266,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,1413533.835,15037.59398,88.66666667,150.1144008,262,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,7518.796992,7518.796992,46,142,84.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,40,0,0,0,0,0,0,2,92,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
137,1835,6,6,408,372,68,68,68.0,0.0,62,62,62.0,0.0,425068.1199,6539.509537,166.8181818,302.5239885,1014,3,1721,344.2,532.1632268,1217,3,1632,326.4,507.8166992,1163,3,0,0,0,0,192,192,3269.754768,3269.754768,62,68,65.23076923,3.11324713,9.692307692,0,0,0,0,0,0,0,0,1,70.66666667,68.0,62.0,192,0,0,0,0,0,0,6,408,6,372,-1,-1,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
52918,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,24,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
47952,4,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,96,0,750000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,395,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,235796,2,2,86,214,43,43,43.0,0.0,107,107,107.0,0.0,1272.2862135066,16.9638161801,78598.6666666667,136130.821896929,235789,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,8.48190809,8.48190809,43,107,68.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,85.75,43.0,107.0,64,0,0,0,0,0,0,2,86,2,214,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,119986781,15,13,1336,2828,629,6,89.06666667,219.212378,1381,6,217.5384615,516.3589861,34.70382292,0.23335904,4443954.852,5029580.717,10200000,42,120000000,8570484.357,3597558.824,10200000,134915,111000000,9244522.75,2906967.247,10200000,106201,0,0,0,0,300,260,0.125013771,0.108345268,6,1381,143.7931034,378.2897018,143103.0985,0,0,0,0,1,0,0,0,0,148.9285714,89.06666667,217.5384615,300,0,0,0,0,0,0,15,1336,13,2828,5042,5120,14,20,50043.5,51262.95046,180658,28309,9948854.917,532589.0792,10200000,8767487,BENIGN,0
22,12174879,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,390.3940236,4.353226016,234132.2885,633067.7755,2179103,3,10300000,515983.2,908327.735,2233114,415,12200000,392733.7742,785516.8392,2179103,3,0,0,0,0,680,1032,1.724863138,2.628362877,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,1
4004,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
52631,6,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2000000.0,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,166666.6667,166666.6667,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,40958,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,5398077,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.741004621,1799359.0,3096290.292,5374622,133,5398077,2699038.5,3783846.473,5374622,23455,0,0.0,0.0,0,0,0,0,0,0,72,32,0.555753466,0.185251155,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,70851357,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,164.5275474,0.183482724,5904279.75,17800000.0,61600000,0,70900000,10100000.0,23000000.0,61600000,0,39260,9815.0,18979.70219,38283,181,0,0,0,0,172,112,0.112912446,0.070570279,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,989.0,0.0,989,989,35400000.0,37100000.0,61600000,9164774,DDoS,1
53,23625,1,1,81,162,81,81,81.0,0.0,162,162,162.0,0.0,10285.7142857143,84.6560846561,23625.0,0.0,23625,23625,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,42.328042328,42.328042328,81,162,108.0,46.7653718044,2187.0,0,0,0,0,0,0,0,0,1,162.0,81.0,162.0,40,0,0,0,0,0,0,1,81,1,162,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,5210696,9,7,384,5748,197,0,42.66666667,70.21573898,1460,0,821.1428571,705.6759002,1176.810161,3.070607074,347379.7333,1302126.584,5053986,9,5210696,651337.0,1779095.717,5053986,43,81525,13587.5,19686.53753,42810,48,0,0,0,0,192,152,1.727216479,1.343390595,0,1460,360.7058824,589.0552568,346986.0956,0,0,0,1,0,0,0,0,0,383.25,42.66666667,821.1428571,192,0,0,0,0,0,0,9,384,7,5748,8192,288,8,20,156667.0,0.0,156667,156667,5053986.0,0.0,5053986,5053986,BENIGN,0
80,266977,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,43550.56803,33.71076909,33372.125,91468.26709,259691,15,6995,3497.5,3553.211575,6010,985,266819,53363.8,115377.8611,259691,15,0,0,0,0,72,132,11.23692303,22.47384606,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
38681,6745720,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.336717207,0.889452868,1349144.0,3000238.84,6716117,4,0,0.0,0.0,0,0,6726813,1681703.25,3356278.658,6716117,4,0,0,0,0,20,100,0.148242145,0.741210723,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,29603.0,0.0,29603,29603,6716117.0,0.0,6716117,6716117,BENIGN,0
80,5794846,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.690268559,1931615.333,3344947.504,5794028,93,5794846,2897423.0,4096418.076,5794028,818,0,0.0,0.0,0,0,0,0,0,0,104,40,0.51770142,0.17256714,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,1
19057,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,69116,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,168224.4343,144.6842989,7679.555556,18577.40117,56058,16,12421,6210.5,8682.564166,12350,71,68976,11496.0,22373.1501,56058,16,0,0,0,0,72,152,43.40528966,101.2790092,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
80,83634113,7,7,380,11595,356,0,54.28571429,133.0735565,5792,0,1656.428571,2120.732252,143.1832009,0.167395809,6433393.308,23100000.0,83500000,1,83500000,13900000.0,34100000.0,83500000,1,83600000,13900000.0,34100000.0,83500000,46,0,0,0,0,184,232,0.083697904,0.083697904,0,5792,798.7333333,1620.154599,2624900.924,1,0,0,0,0,0,0,0,1,855.7857143,54.28571429,1656.428571,184,0,0,0,0,0,0,7,380,7,11595,0,235,4,20,14993.0,0.0,14993,14993,83500000.0,0.0,83500000,83500000,DoS Hulk,1
1102,16,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,500000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,62500.0,62500.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
53,208,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1403846.154,19230.76923,69.33333333,78.50053078,156,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,9615.384615,9615.384615,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
52308,394,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,30456.8527918782,5076.1421319797,394.0,0.0,394,394,394,394.0,0.0,394,394,0,0.0,0.0,0,0,0,0,0,0,40,0,5076.1421319797,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,35090,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,37412,1,1,50,118,50,50,50.0,0.0,118,118,118.0,0.0,4490.537795,53.45878328,37412.0,0.0,37412,37412,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,26.72939164,26.72939164,50,118,72.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,109.0,50.0,118.0,20,0,0,0,0,0,0,1,50,1,118,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,785476,5,5,1149,1351,652,0,229.8,314.785959,842,0,270.2,384.3841828,3182.783433,12.73113373,87275.11111,215587.2354,660340,3,757140,189285.0,315523.6666,660340,191,762400,190600.0,365176.173,738116,3,0,0,0,0,112,112,6.365566866,6.365566866,0,842,227.2727273,323.7690816,104826.4182,0,0,0,1,0,0,0,0,1,250.0,229.8,270.2,112,0,0,0,0,0,0,5,1149,5,1351,8192,987,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,503422,10,6,1152,1119,901,0,115.2,280.3429645591,981,0,186.5,393.118684369,4511.1258546508,31.7824807021,33561.4666666667,57174.1604409178,196341,3,503422,55935.7777777778,106028.288242782,320453,3,410756,82151.2,73638.5447418674,196341,428,0,0,0,0,332,200,19.8640504388,11.9184302633,0,981,133.5882352941,308.0245645285,94879.1323529412,0,0,0,1,0,0,0,0,0,141.9375,115.2,186.5,332,0,0,0,0,0,0,10,1152,6,1119,65535,68,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,5378790,8,6,355,3897,198,0,44.375,75.86442324,1460,0,649.5,682.7719239,790.5123643,2.602815875,413753.0769,1406398.084,5091312,0,5378790,768398.5714,1907756.974,5091312,4,70734,14146.8,19891.42898,44877,66,0,0,0,0,172,132,1.487323357,1.115492518,0,1460,283.4666667,514.9708545,265194.981,0,0,0,1,0,0,0,0,0,303.7142857,44.375,649.5,172,0,0,0,0,0,0,8,355,6,3897,8192,946,3,20,287474.0,0.0,287474,287474,5091312.0,0.0,5091312,5091312,BENIGN,0
443,116509424,107,151,4369,272438,538,0,40.8317757009,120.1605440204,4344,0,1804.2251655629,969.5150896002,2375.8335634721,2.2144131448,453344.062256809,2047166.96764316,10023971,0,116509424,1099145.50943396,3090192.61176877,10048016,16,111938055,746253.7,2625208.43499958,10048051,1,0,0,0,0,3432,4840,0.9183806453,1.2960324995,0,4344,1068.7528957529,1145.2700507262,1311643.48909042,0,0,0,1,0,0,0,0,1,1072.8953488372,40.8317757009,1804.2251655629,3432,0,0,0,0,0,0,107,4369,151,272438,29200,1308,13,32,155183.181818182,434813.429890986,1466195,24045,10021011.0,6733.5276638624,10023971,10003846,BENIGN,0
443,60583442,13,12,1284,4016,889,0,98.76923077,245.9549938,1615,2,334.6666667,608.5472019,87.48264914,0.412654005,2524310.083,4390788.646,9993049,76,60600000,5048620.167,5213006.054,10100000,109,60500000,5499856.818,5216072.741,10100000,189,0,0,0,0,272,244,0.214580083,0.198073923,0,1615,203.8461538,455.6318419,207600.3754,0,0,0,1,0,0,0,0,0,212.0,98.76923077,334.6666667,272,0,0,0,0,0,0,13,1284,12,4016,8192,32004,12,20,128310.0,106932.4811,346585,84586,9968890.333,55663.60865,9993049,9855412,BENIGN,0
80,66598823,6,5,304,11595,304,0,50.66666667,124.1074803,7240,0,2319.0,3331.638186,178.6668212,0.165168084,6659882.3,21000000.0,66400000,1,66500000,13300000.0,29700000.0,66400000,1,155620,38905.0,68503.88491,141193,189,0,0,0,0,200,168,0.090091682,0.075076402,0,7240,991.5833333,2327.339935,5416511.174,0,0,0,0,1,0,0,0,0,1081.727273,50.66666667,2319.0,200,0,0,0,0,0,0,6,304,5,11595,274,235,1,32,4.0,0.0,4,4,66400000.0,0.0,66400000,66400000,DoS Hulk,1
53,98407,2,2,80,164,40,40,40.0,0.0,82,82,82.0,0.0,2479.498409666,40.6475149126,32802.3333333333,56810.1117877208,98401,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,20.3237574563,20.3237574563,40,82,56.8,23.0043474152,529.2,0,0,0,0,0,0,0,0,1,71.0,40.0,82.0,64,0,0,0,0,0,0,2,80,2,164,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
21,9767804,9,15,101,188,20,0,11.22222222,8.771798245,34,0,12.53333333,14.54975045,29.58699826,2.457051759,424687.1304,1104463.062,3477882,4,6609822,826227.75,1530089.044,3524890,4,9767732,697695.1429,1363537.896,3477882,4,0,0,0,0,296,488,0.92139441,1.535657349,0,34,11.56,12.46354685,155.34,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,1
443,64346643,389,594,6439,775460,228,0,16.55269923,36.82342128,2657,0,1305.488215,420.3363473,12151.35652,15.27663222,65526.11303,1874149.827,58700000,0,64300000,165841.8634,2981100.297,58700000,48,64300000,108401.1855,2412363.932,58700000,1,0,0,0,0,7792,11892,6.04538142,9.231250805,0,2657,794.6128049,710.6603176,505038.087,0,0,0,1,0,0,0,0,1,795.4211597,16.55269923,1305.488215,7792,0,0,0,0,0,0,389,6439,594,775460,8192,35,74,20,5553169.0,0.0,5553169,5553169,58700000.0,0.0,58700000,58700000,BENIGN,0
443,520,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5769.230769,260.0,308.2985566,478,42,520,520.0,0.0,520,520,0,0.0,0.0,0,0,0,0,0,0,40,32,3846.153846,1923.076923,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,1,0,0,1120,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,839433,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,13851.0161,9.530242437,119919.0,309006.239,820521,61,18049,9024.5,12563.16618,17908,141,839353,209838.25,407207.0773,820521,61,0,0,0,0,72,112,3.573840914,5.956401523,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
80,76275110,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,152.907023,0.170435677,6356259.167,19700000.0,68700000,1,74400000,10600000.0,25700000.0,68700000,1,1859124,464781.0,928857.4153,1858067,3,0,0,0,0,172,112,0.104883493,0.065552183,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1005.0,0.0,1005,1005,37200000.0,44500000.0,68700000,5740839,DDoS,1
80,46485176,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.043024469,46500000.0,0.0,46500000,46500000,46500000,46500000.0,0.0,46500000,46500000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.043024469,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,46500000.0,0.0,46500000,46500000,DoS GoldenEye,1
49211,50319,2,1,6,0,6,0,3.0,4.2426406871,0,0,0.0,0.0,119.2392535623,59.6196267811,25159.5,35555.4502784032,50301,18,50319,50319.0,0.0,50319,50319,0,0.0,0.0,0,0,0,0,0,0,52,32,39.7464178541,19.873208927,0,6,1.5,3.0,9.0,1,0,0,0,1,0,0,0,0,2.0,3.0,0.0,52,0,0,0,0,0,0,2,6,1,0,105,65535,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,113770,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,102250.1538,79.1069702,14221.25,39954.53442,113103,3,550,275.0,321.0264787,502,48,113723,22744.6,50512.41183,113103,3,0,0,0,0,72,132,26.36899007,52.73798014,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
80,11542438,9,7,259,11632,259,0,28.77777778,86.33333333,5792,0,1661.714286,2272.815414,1030.1983,1.386188949,769495.8667,1823477.022,5426753,87,6544882,818110.25,1894142.466,5427823,250,10500000,1757578.5,2680568.412,5426753,87,0,0,0,0,304,232,0.779731284,0.606457665,0,5792,699.4705882,1621.590196,2629554.765,0,0,0,1,0,0,0,0,0,743.1875,28.77777778,1661.714286,304,0,0,0,0,0,0,9,259,7,11632,29200,235,1,32,1115415.0,0.0,1115415,1115415,5426753.0,0.0,5426753,5426753,DoS GoldenEye,1
80,5495980,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.727804686,1831993.333,3152894.029,5472617,52,5495980,2747990.0,3853204.456,5472617,23363,0,0.0,0.0,0,0,0,0,0,0,104,40,0.545853515,0.181951172,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
19801,20,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,300000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,50000.0,50000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,11966819,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.506931876,0.417821979,2991704.75,5982073.518,12000000,4,12000000,2991704.75,5982073.518,12000000,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.417821979,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2004.0,0.0,2004,2004,12000000.0,0.0,12000000,12000000,DDoS,1
443,5225975,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,34.63468539,1.148111118,1045195.0,2291336.572,5143890,48,5225975,1306493.75,2558546.642,5143890,48,0,0.0,0.0,0,0,1,0,0,0,100,20,0.956759265,0.191351853,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,181,4,20,81125.0,0.0,81125,81125,5143890.0,0.0,5143890,5143890,BENIGN,0
53,511965,1,1,46,179,46,46,46.0,0.0,179,179,179.0,0.0,439.4831678,3.906517047,511965.0,0.0,511965,511965,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,1.953258524,1.953258524,46,179,90.33333333,76.7875858,5896.333333,0,0,0,0,0,0,0,0,1,135.5,46.0,179.0,32,0,0,0,0,0,0,1,46,1,179,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,1458556,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7975.696511,5.484876823,208365.1429,550899.1844,1457687,5,576,288.0,380.4234483,557,19,1458507,364626.75,728706.8789,1457687,5,0,0,0,0,72,112,2.056828809,3.428048015,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
53,157,2,2,92,204,46,46,46.0,0.0,102,102,102.0,0.0,1885350.31847134,25477.7070063694,52.3333333333,85.4478398401,151,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12738.8535031847,12738.8535031847,46,102,68.4,30.6724632203,940.8,0,0,0,0,0,0,0,0,1,85.5,46.0,102.0,40,0,0,0,0,0,0,2,92,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
49620,82,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36585.3658536585,41.0,11.313708499,49,33,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,32,64,12195.1219512195,24390.243902439,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,135,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1540740.74074074,29629.6296296296,45.0,72.7461339179,129,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14814.8148148148,14814.8148148148,44,60,50.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,74023578,10,9,6399,4233,4181,0,639.9,1295.2825045783,1460,0,470.3333333333,624.2521525794,143.6299120802,0.2566749746,4112421.0,17357364.3715324,73662240,4,74023578,8224842.0,24539087.7759564,73662240,14,286451,35806.375,33451.0870630003,78667,4,0,0,0,0,212,192,0.1350920919,0.1215828827,0,4181,531.6,990.7734033784,981631.936842105,0,0,0,1,0,0,0,0,0,559.5789473684,639.9,470.3333333333,212,0,0,0,0,0,0,10,6399,9,4233,8192,509,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,388827,4,7,696,11595,348,0,174.0,200.9178937,4344,0,1656.428571,1757.579003,31610.45915,28.29021647,38882.7,79493.59278,219036,9,233945,77981.66667,122278.1287,219036,2005,388708,64784.66667,103289.8392,233835,15,0,0,0,0,136,232,10.28735144,18.00286503,0,4344,1024.25,1519.388162,2308540.386,0,0,0,1,0,0,0,0,1,1117.363636,174.0,1656.428571,136,0,0,0,0,0,0,4,696,7,11595,29200,235,2,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
443,2559976,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4.687543946,0.781257324,2559976.0,0.0,2559976,2559976,2559976,2559976.0,0.0,2559976,2559976,0,0.0,0.0,0,0,0,0,0,0,40,0,0.781257324,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32636,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
